article,denial?
" By Joseph Blast This week, the United Nations’ Intergovernmental Panel on Climate Change (IPCC) is releasing its latest report, the “Working Group II Contribution to the Fifth Assessment Report.” Like its past reports, this one predicts apocalyptic consequences if mankind fails to give the UN the power to tax and regulate fossil fuels and subsidize and mandate the use of alternative fuels. But happily, an international group of scientists I have been privileged to work with has conducted an independent review of IPCC’s past and new reports, along with the climate science they deliberately exclude or misrepresent. Our group, called the Nongovernmental International Panel on Climate Change (NIPCC), was founded in 2003 by a distinguished atmospheric physicist, S. Fred Singer, and has produced five hefty reports to date, the latest being released today (March 31). So how do the IPCC and NIPCC reports differ? The final draft of the IPCC’s Summary for Policymakers identifies eight “reasons for concern” which media reports say will remain the focus of the final report. The NIPCC reports address each point too, also summarizing their authors’ positions in Summaries for Policymakers. This provides a convenient way to compare and contrast the reports’ findings. Read the rest at Forbes.",1
" By Michael Bastasch – It looks like the National Science Foundation has been handing out grants for some unorthodox research projects, according to House Republicans. This includes $700,000 in funding for a climate change musical. House Science Committee Chairman Lamar Smith questioned White House science czar John Holdren in a Thursday hearing over whether or not the National Science Foundation (NSF) should have to justify its use of taxpayer dollars to fund projects. Smith pointed out some examples of questionable projects the NSF has funded. Read the rest at Daily Caller.",1
" By Dr. Susan Berry – Wyoming has become the first state to officially reject the Next Generation Science Standards (NGSS), primarily due to the science standards’ presentation of man-made climate change as a fact, as well as their depiction of evolution as scientific fact. According to the Casper Star-Tribune, a big problem for some Wyoming lawmakers is the NGSS’s expectation that students will learn humans have significantly changed the Earth’s biosphere and, consequently, caused global warming. Read the rest at Breitbart.com",1
" By James Delingpole – The American Physical Society (APS) has signalled a dramatic turnabout in its position on “climate change” by appointing three notorious climate skeptics to its panel on public affairs (POPA). They are: Professor Richard Lindzen, formerly Alfred P Sloan Professor of Meteorology at Massachussetts Institute of Technology (MIT), a highly regarded physicist who once described climate change alarmism on The Larry King Show as “mainly just like little kids locking themselves in dark closets to see how much they can scare each other and themselves.” John Christy, Professor of Atmospheric Science at the University of Alabama in Huntsville, who has written: “I’m sure the majority (but not all) of my IPCC colleagues cringe when I say this, but I see neither the developing catastrophe nor the smoking gun proving that human activity is to blame for most of the warming we see.” Judith Curry, Chair of the School of Earth and Atmospheric Sciences at Georgia Tech, a former Warmist (and still a self-described “luke warmer”) who has infuriated many of her more extremist colleagues by defending skeptics and by testifying to the US House Subcommittee on the Environment that the uncertainties in forecasting climate science are much greater than the alarmists will admit. Read the rest at Breitbart.com",1
" Obama has said that if Congress does not pass a substantive climate bill, he will use executive orders to implement one By Michael Bastasch – Shortly after Democrats held a 14-hour “Climate Talkathon,” Republicans took to the Senate floor to slam Democratic calls for climate regulations that would raise energy costs for families. Alaska Republican Sen. Lisa Murkowski said that while global warming is a serious issue, lawmakers need to approach it with a “level of humility and a level of respect” for the impact it will have on people throughout the country who will see their energy bills skyrocket under cap-and-trade or a carbon tax. “I can’t support anything that would increase the energy costs of the people in my state,” Murkowski said on the Senate floor, adding that Alaskans pay high prices for power — in some areas gasoline and heating fuel cost more than $6 per gallon. Murkowski also commented on President Obama’s willingness to bypass Congress in order to implement global warming policies. Obama has said that if Congress does not pass a substantive climate bill, he will use executive orders to implement one. Read the rest at Daily Caller.",1
" Global Climate Scam has been bringing the world the latest news debunking the global warming myths since 2007, engaging in billboard, TV and internet video ad campaigns, aggregating global warming news, providing action items and building effective coalitions to stop the global warming madness from hurting ordinary Americans. The effort is supported by our parent organization Minnesota Majority and individual contributions. In the first quarter of this year, we’ve fallen short of projected revenue and need some help from our readers and subscribers to keep going. The global warming pushers are well-funded because they have something to gain – billions of illicit dollars in grant money from the taxpayers, sale of “carbon credits,” book, TV and film deals and more. The global warming pushers have a funding advantage in the BILLIONS over more skeptical groups who are holding our even keel together with facts (and duct tape and twine) rather than dollars. At considerable expense, we’ve had to fend off lawsuits that threatened the free speech rights of American individuals expressing their opinions about global warming (and we did it with an effective sense of humor and irreverence to drive home how ridiculous it was). The truth doesn’t have much financial motive, except when you consider the increased taxes, energy costs and regulations (like compact fluorescent light bulbs) that are imposed on all of us by global warming hysteria. Please take a moment to make a secure online donation of $50, $25 or $10 to help keep us operating. We’re winning the information war, but the “Church of Global Warming” isn’t giving up the ghost just yet and we need to keep countering the junk science and hysteria with facts and reason. Whatever you can spare, your contribution will make a difference. Click here to make a secure online contribution today.",1
" We’re thinking we’ll get our burritos at Baja Sol from now on By Michael Bastasch Holy moly! Chipotle Mexican Grill may stop serving certain items, including the ever-popular guacamole, because of global warming. And Chipotle would rather cut menu items than pay higher prices for locally grown goods. According to the company’s SEC filings, food price increases during 2013 have made them more wary of the effects of global warming on their food, and the company expects there to be “additional pricing pressures on some of those ingredients, including avocados, beef, dairy and chicken during 2014.” “Increasing weather volatility or other long-term changes in global weather patterns, including any changes associated with global climate change, could have a significant impact on the price or availability of some of our ingredients,” Chipotle said. “Any increase in the prices of the ingredients most critical to our menu, such as chicken, beef, cheese, avocados, beans, rice, tomatoes and pork, would adversely affect our operating results.” GCS might have said, “Holy guacamole!” but that might be cheesy.",1
" By Roy W. Spenser, ph. D. The primary winter months of December, January, and February averaged over the contiguous 48 United States were the 2rd coldest winter in the last 35 years. The average temperature of 32.2 deg. F was barely edged out by the slightly colder winter (32.0 deg. F) of 2009-2010. The analysis is based upon ~350 NOAA/NWS stations that measure temperatures every 6 hours (or more frequently), many located at airports. The data I use are adjusted for average spurious urban heat island (UHI) warming that increases with population density around the thermometer site. That relationship is shown at the end of this article. Read the rest at see a graph at Dr. Roy Spenser’s Blog.",1
" By: Loulla-Mae Eleftheriou-Smith. Eyewitnesses said Cook, who succeeded Steve Jobs as boss of the technology giant in 2011, was visibly angry as he took on a group of right-wing investors during a question-and-answer session at a shareholders’ meeting. Responding to calls from the National Centre for Public Policy Research (NCPPR), a conservative think tank and investor, for Apple to refrain from putting money in green energy projects that were not profitable, he shot back that Apple did “a lot of things for reasons besides profit motive”.  The chief executive added: “We want to leave the world better than we found it.” Read the rest at : The Independent",1
" By Charles CW Cooke This, from Mother Jones, is what people who are losing the argument look like: Study: Global Warming Will Cause 180,000 More Rapes by 2099 Global warming isn’t just going to melt the Arctic and flood our cities—it’s also going to make Americans more likely to kill each other. That’s the conclusion of a controversial new study that uses historic crime and temperature data to show that hotter weather leads to more murders, more rapes, more robberies, more assaults, and more property crimes. “Looking at the past, we see a strong relationship between temperature and crime,” says study author Matthew Ranson, an economist with policy consulting firm Abt Associates. “We think that is likely to continue in the future.” Just how much more crime can we expect? Using the Intergovernmental Panel on Climate Change’s warming projections, Ranson calculated that from 2010 to 2099, climate change will “cause” an additional “22,000 murders, 180,000 cases of rape, 1.2 million aggravated assaults, 2.3 million simple assaults, 260,000 robberies, 1.3 million burglaries, 2.2 million cases of larceny, and 580,000 cases of vehicle theft” in the US. Americans, who are apparently tired of everything being blamed on climate change, are beginning to tune out. A quick look at Gallup and you’ll see that the environment doesn’t register as an issue that voters especially care about, and, too, that the number of people who say they are convinced by the endless claims of Science! has diminished dramatically in the last few years. And so, instead of toning down the eschatological predictions, we’re starting to see even more ridiculousness. Have we really reached, ”Hey, pay us some attention or your car will be stolen!”? Read what’s left of this article at National Review Online.",1
" By Michael Bastasch There is no scientific evidence that human activity is causing the planet to warm, according to Greenpeace co-founder Patrick Moore, who testified in front of a Senate committee on Tuesday. Moore argued that the current argument that the burning of fossil fuels is driving global warming over the past century lacks scientific evidence. He added that the Earth is in an unusually cold period and some warming would be a good thing. “There is no scientific proof that human emissions of carbon dioxide (CO2) are the dominant cause of the minor warming of the Earth’s atmosphere over the past 100 years,” according to Moore’s prepared testimony. “Today, we live in an unusually cold period in the history of life on earth and there is no reason to believe that a warmer climate would be anything but beneficial for humans and the majority of other species.” Read the rest at Daily Caller.",1
" By John O’Sullivan Massive counterclaims, in excess of $10 million, have just been filed against climate scientist Michael Mann after lawyers affirmed that the former golden boy of global warming alarmism had sensationally failed in his exasperating three-year bid to sue skeptic Canadian climatologist, Tim Ball. Door now wide open for criminal investigation into Climategate conspiracy. Buoyed by Dr Ball’s successes, journalist and free-speech defender, Mark Steyn has promptly decided to likewise countersue Michael Mann for $10 million in response to a similar SLAPP suit filed by the litigious professor from Penn. State University against not just Steyn, but also the National Review, the Competitive Enterprise Institute and Rand Simberg. Ball’s countersuit against Mann seeks “exemplary and punitive damages” Mann’s chief undoing in all such lawsuits is highlighted in a quote in Steyn’s latest counterclaim: “Plaintiff continues to evade the one action that might definitively establish its [his science’s] respectability – by objecting, in the courts of Virginia, British Columbia and elsewhere, to the release of his research in this field. See Cuccinelli vs Rectors and Visitors of the University of Virginia…” Read the rest at Principia Scientific.",1
" Documentary by Wesley J. Smith “Are humans the enemy? Should pigs and peas have constitutional rights? The War on Humans is a 31-minute documentary that critiques growing efforts to disparage the value of humans in the name of saving the planet. The documentary investigates the views of anti-human activists who want to grant legal rights to animals, plants, and “Mother Earth,” and who want to reduce the human population by up to 90%. The video features Discovery Institute Senior Fellow Wesley J. Smith, author of a companion e-book with the same title. According to Smith, if the anti-human activists have their way, it will be the end of civilized society as we know it. Valuable natural resources from oil to land could be placed permanently off limits for human use. Farmers could be held criminally liable for plowing new fields if it caused the deaths of rodents, snakes, and even weeds. Hydroelectric projects to bring power to villages in Africa could be shut down because they violated the right of rivers to run freely.” In the debate on anthropogenic global warming, The War on Humans is somewhat tangential, but the connection to some sects of global warming boosters is plain. Smith has put together a well-made and compelling short documentary about the origins and aims of anti-human environmental radicals. Learn more at War on Humans.",1
" By Noah Rothman Conservative columnist George Will appeared on Fox News Sunday where he was asked to respond to President Barack Obama’s attribution of most severe weather to the effects of climate change. Will insisted that the repeated refrain from climate change activists, that the “debate is over” surrounding anthropogenic global warming, is an admission that the debate is not only ongoing but that those activists are losing. “I am one of those who are called ‘deniers,’” Will said. “The imputation is that I deny climate change. It’d be impossible to state with greater precision the opposite of my view, which is of course the climate is changing. It’s always changing.” “When a politician, on a subject implicating science,” he continued, “says, ‘the debate is over,’ you may be sure of two things; the debate is raging and he’s losing it.” Read the rest at Mediaite.",1
" By the Associated Press – U.S. Secretary of State John Kerry on Sunday called climate change perhaps the world’s “most fearsome” destructive weapon and mocked those who deny its existence or question its causes, comparing them to people who insist the Earth is flat. “In a sense, climate change can now be considered the world’s largest weapon of mass destruction, perhaps even, the world’s most fearsome weapon of mass destruction,” Kerry told Indonesian students, civic leaders and government officials. Read the rest at The Blaze.",1
" By: MICHAEL SUK-YOUNG CHWE. SCIENCE is in crisis, just when we need it most. Two years ago, C. Glenn Begley and Lee M. Ellis reported in Nature that they were able to replicate only six out of 53 “landmark” cancer studies. Scientists now worry that many published scientific results are simply not true. The natural sciences often offer themselves as a model to other disciplines. But this time science might look for help to the humanities, and to literary criticism in particular. A major root of the crisis is selective use of data. Scientists, eager to make striking new claims, focus only on evidence that supports their preconceptions. Psychologists call this “confirmation bias”: We seek out information that confirms what we already believe. “We each begin probably with a little bias,” as Jane Austen writes in “Persuasion,” “and upon that bias build every circumstance in favor of it.” Read the rest at: The New York Times",1
" By Kurt Schlichter Between global warming suckers getting entombed in ice while trying to prove the Antarctic ice cap has melted to most of America doing a Frigidaire impression, the entire facade of this bogus leftist power grab is crumbling. Understand that the climate change meme is simply the latest attempt by leftists to trick society into remaking itself in their image. It was never about science. It was always about power and money. The scammers have been ably assisted by a palace guard media that eagerly reports the scammers’ every lie while ignoring every inconvenient truth. You’ll skim the mainstream media in vain for the reason behind the trapped expedition’s trip to the Antarctic. And, of course, the most inconvenient truth of all is that it hasn’t gotten significantly warmer since the industrial revolution started generating CO2, and it hasn’t warmed at all in recent years. Read the rest at Townhall.",1
" By John Hayward – As a massive blanket of arctic air brings twenty-year record cold temperatures to the United States, it’s not surprising to see the Church of Global Warming in full-on shrieking panic mode, screaming at the top of their lungs that a blast of cold weather doesn’t disprove their theories. Well, no, of course it doesn’t. A mountain of scientific data compiled over decades disproves their theories. Nobody has to point to today’s weather to demonstrate that global warming is a fraud. Actual scientists have already done that, using years of climate observations that do not in any way, shape, or form match up with the climate models that cost the industrialized world billions of dollars over the past three decades. The global warming cult has yet to be right about anything, so there’s nothing left to disprove. Read the rest at Breitbart.",1
" Human CO2 just not a big deal at Pine Island Glacier By Lewis Page – Scientists at the British Antarctic Survey say that the melting of the Pine Island Glacier ice shelf in Antarctica has suddenly slowed right down in the last few years, confirming earlier research which suggested that the shelf’s melt does not result from human-driven global warming. The Pine Island Glacier in West Antarctica and its associated sea ice shelf is closely watched: this is because unlike most of the sea ice around the austral continent, its melt rate has seemed to be accelerating quickly since scientists first began seriously studying it in the 1990s. Many researchers had suggested that this was due to human-driven global warming, which appeared to be taking place rapidly at that time (though it has since gone on hold for 15 years or so, a circumstance which science is still assimilating). However back in 2009 the British Antarctic Survey sent its Autosub robot probe under the shelf (famously powered by some 5,000 ordinary alkaline D-cell batteries on each trip beneath the ice, getting through no less than four tonnes of them during the research). The Autosub survey revealed that a previously unknown marine ridge lay below the shelf, over which the icepack had for millennia been forced to grind its way en route to the ocean. However in relatively recent times the ice had finally so ground down the ridge that the sea could flow in between shelf and ridge, freeing the ice to move much faster and warming it too. Read the rest at The Register.",1
" By Elmer Beauregard – If you get you news from the likes of The Huffington Post and the New York Times here are some stories about Global Warming that occurred in 2013 that you probably never heard of. 1. Antarctic Global Warming Expedition Ship Trapped in Sea Ice. You may have heard about the Russian vessel trapped 100 miles away from land in 10 feet thick ice in Antarctica and how three ice breakers have failed to rescue it. What you may not have heard is this ship is filled with Climate Scientists studying Global Warming. They are comparing data from 100 years ago when there was no sea ice in the same location. 2. Yachts Trapped in Sea Ice in the Arctic Last Summer. You probably didn’t hear about all the yachts, sailboats, rowboats, and kayaks that got trapped by sea ice while trying to sail the fabled Northwest Passage. They were promised an ice free passage. 3. Global Sea Ice at Record Levels. Al Gore and John Kerry 5 years ago predicted that 2013 would be ice free in the arctic. You probably haven’t heard that the exact opposite came true. 2013 is currently at the second highest volume of sea ice ever recorded and will probably break the all time record before the season is over. Read the rest at Minnesotans For Global Warming.",1
" By Mia De Graaf and Hayley O’keeffe They went in search evidence of the world’s  melting ice caps, but instead a team of climate scientists have been forced to  abandon their mission … because the Antarctic ice is thicker than usual at this  time of year. The scientists have been stuck aboard the  stricken MV Akademik Schokalskiy since Christmas Day, with repeated sea rescue  attempts being abandoned as icebreaking ships failed to reach them. Now that effort has been ditched, with  experts admitting the ice is just too thick. Instead the crew have built an icy  helipad, with plans afoot to rescue the 74-strong team by helicopter. Read the rest at Mail Online  ",1
" Used time off to read about ways to ‘fine tune the capitalist system’ By Michael Isikoff – The EPA’s highest-paid employee and a leading expert on climate change was sentenced to 32 months in federal prison Wednesday for lying to his bosses and saying he was a CIA spy working in Pakistan so he could avoid doing his real job. John C. Beale’s crimes were “inexplicable” and “unbelievably egregious,” said Judge Ellen Huvelle in imposing the sentence in a Washington. D.C. federal court. Beale has also agreed to pay $1.3 million in restitution and forfeiture to the government. Beale said he was ashamed of his lies about working for the CIA, a ruse that, according to court records, began in 2000 and continued until early this year. “Why did I do this? Greed – simple greed – and I’m ashamed of that greed,” Beale told the court. He also said it was possible that he got a “rush” and a “sense of excitement” by telling people he was worked for the CIA. “It was something like an addiction,” he said. Read the rest at The Weather Channel.",1
" By Robby Soave – Fifth grade students at Fremont Elementary School in Colorado were assigned a reading passage that describes global warming as a dangerous, man-made phenomenon that will destroy civilization in a few hundred years. The reading assignment was found inside a workbook aligned with the controversial national Common Core curriculum guidelines, and was titled “Homework from the Future.” It tells the fictional story of a visitor to the year 2512 who discovers that the eastern United States is under water and the country’s population greatly reduced, all thanks to man-made global warming: By the early 21st century, people knew that the massive use of fossil fuels was heating up the planet. But people didn’t stop their destructive lifestyles. They just kept using up Earth’s resources. The ice sheets melted, and Earth’s crust shifted. .. In 2130. the oceans began to rise over farmland and cities. In 300 years, most of the eastern United States was covered with water. After reading the text, students were expected to answer several questions, including: “What caused all the problems on Earth?” and “How could the problems have been avoided?” Read the rest at Daily Caller.",1
" Snowmobile on Roof Even China’s coal-burning is offered to explain lack of global warming.  By Mark Landsbaum – Recall global warming hysteria’s halcyon days? Just 13 years ago, Dr. David Viner, senior scientist at Britain’s University of East Anglia’s climatic research unit, confidently predicted that, within a few years, winter snowfall will become “a very rare and exciting event.” “Children just aren’t going to know what snow is,” he said. Of course, that doesn’t mesh with what happened. This past October, the UK Express headlined, “Worst winter for decades: Record-breaking snow predicted for November.” By the end of November, Brits were shivering, “as Britain faces snow, ice and plummeting temperatures,” reported the Mirror newspaper. “Most of Scotland has been issued severe weather warnings for ice, and temperatures are expected to remain low, causing problems with snow and ice across the country.” Winter yet lay ahead. Read the rest at the Orange County Register.",1
" By Michael Bastasch It was only five years ago in December that Al Gore claimed that the polar ice caps would be completely melted by now. But he might be surprised to find out that Arctic ice coverage is up 50 percent this year from 2012 levels. “Some of the models suggest that there is a 75 percent chance that the entire north polar ice cap, during some of the summer months, could be completely ice-free within the next five to seven years,” Gore said in 2008. The North Pole is still there, and growing. BBC News reports that data from Europe’s Cryosat spacecraft shows that Arctic sea ice coverage was nearly 9,000 cubic kilometers (2,100 cubic miles) by the end of this year’s melting season, up from about 6,000 cubic kilometers (1,400 cubic miles) during the same time last year. Read the rest at Daily Caller.",1
" By Brendan Bordelon – Marc Morano, a global warming skeptic and the editor of ClimateDepot.com, fought the climate sob stories peddled by Sierra Club Director Michael Brune with cold, hard facts on CNN Tuesday night. “‘Global weirding’ is nothing more than a pseudoscience expression,” he said on Don Lemon’s “11th Hour,” pushing back against Lemon’s contention that the “extreme” cold weather wracking much of the country is a symptom of climate change. “So record cold is now evidence of man-made global warming,” Morano said sarcastically. “What evidence would disprove climate change? It seems that no matter the weather, everything that happens proves it.” Read the rest and see the video at Daily Caller.",1
" By Seth Borenstein Feeling chilly? Here’s cold comfort: You could be in East Antarctica which new data says set a record for “soul-crushing” cold. Try 135.8 degrees Fahrenheit below zero; that’s 93.2 degrees below zero Celsius, which sounds only slightly toastier. Better yet, don’t try it. That’s so cold scientists say it hurts to breathe. A new look at NASA satellite data revealed that Earth set a new record for coldest temperature recorded. It happened in August 2010 when it hit -135.8 degrees. Then on July 31 of this year, it came close again: -135.3 degrees. Read the rest at Associated Press.",1
" By Tristan McConnell and Nick Loomis NAIROBI, Kenya and GAO, Mali—  The Sahel is an environmentally fragile zone that stretches across Africa just south of the Sahara desert. To get a better idea of how climate change can worsen conflict there, GlobalPost spoke with three experts on the topic: Drew Sloan of energy efficiency company Opower, Marshall Burke of the University of California, Berkeley and Josh Busby of the University of Texas at Austin. Their short answer? It’s complicated, but climate change is making things harder for those who live in a politically unstable and economically challenged region. Read the rest at Global Post.",1
" By Michael Bastasch – Not all scientists agree that global warming is man-made. Nearly half of meteorologists and atmospheric science experts don’t believe that human activities are the driving force behind global warming, according to a survey by the American Meteorological Society. The survey of AMS members found that while 52 percent of American Meteorological Society members believe climate change is occurring and mostly human-induced, 48 percent of members do not believe in man-made global warming. Furthermore, the survey found that scientists who professed “liberal political views” were much more likely to believe in the theory of man-made global warming than those who without liberal views. “Political ideology was the factor next most strongly associated with meteorologists’ views about global warming. This also goes against the idea of scientists’ opinions being entirely based on objective analysis of the evidence, and concurs with previous studies that have shown scientists’ opinions on topics to vary along with their political orientation,” writes survey author Neil Stenhouse of George Mason University. Read the rest at the Daily Caller.",1
" Morano to Anderson: ‘And you really believe that [not bathing] is going to help people avoid typhoons?’ Anderson defended his advocacy of ‘a planned economic recession’ to combat man-made global warming By Marc Morano Kevin Anderson, a professor of Energy and Climate Change at the University of Manchester and Deputy Director of the Tyndall Centre for Climate Change Research in the UK, acknowledged in an interview at the UN climate summit in Warsaw that he has made personal hygiene changes in his life in order to help fight global warming and he defended his advocacy of “a planned economic recession’ in order to fight climate change. Anderson was confronted with his 2012 comments that he was going to do his part to reduce emissions by reducing his amount of bathing and showering. Read the rest at Climate Depot.",1
" By Michael Bastasch Norway’s military is taking drastic steps to ramp up its war against global warming. The Scandinavian country announced its soldiers would be put on a vegetarian diet once a week to reduce the military’s carbon footprint. “Meatless Monday’s” has already been introduced at one of Norway’s main military bases and will soon be rolled out to others, including overseas bases. It is estimated that the new vegetarian diet will cut meat consumption by 150 tons per year. “It’s a step to protect our climate,” military spokesman Eystein Kvarving told AFP. “The idea is to serve food that’s respectful of the environment.” Read the rest at Daily Caller.",1
" By Nadya Anscombe The Sun’s fluctuating magnetic field has a greater influence on our weather system than at first thought, according to researchers from the British Antarctic Survey. It has long been known that fluctuations in the solar wind result in meteorological effects on Earth, but Mai Mai Lam and her colleagues believe that these effects are presently poorly represented in weather and climate models. Read the rest at Environmental Research Web",1
" By Senator Jeff Sessions It has been eight years since the last major hurricane struck the United States—a lull that experts call an “extended and intense hurricane drought,” the longest such drought since reliable records began in the 19th century. This is welcome news for Alabamians. The nation still remembers Hurricane Camille (a Category 5 storm) that hit our region in 1969. Hurricane Frederic (a Category 3 storm) made landfall at Dauphin Island in September 1979, leaving widespread devastation and a tree on the roof of my home in Mobile. Hurricane Opal (a Category 4 storm) struck Alabama in October 1995. And it doesn’t take a major hurricane to cause tremendous damage, as “Superstorm Sandy” demonstrated. We face other forms of extreme weather too, like droughts, floods, and tornado outbreaks that can leave a wide path of destruction. Extreme weather happens, and we should all take common-sense, cost-effective steps to plan, prepare, and respond. The federal government has a key role to play there. But the Obama Administration, congressional Democrats, and other climate alarmists are now pointing to extreme weather in a desperate attempt to promote their political agendas at the expense of hardworking Americans. There is a reason for this dubious strategy… Read the rest at AL.com",1
"  *Study says warmer temperatures are largely due to natural 300-year cycles *Actual increase in last 17 years lower than almost every prediction *Scientists likened continuing pause to a Mexican wave in a stadium By David Rose The 17-year pause in global warming is likely to last into the 2030s and the Arctic sea ice has already started to recover, according to new research. A paper in the peer-reviewed journal Climate Dynamics – by Professor Judith Curry of the Georgia Institute of Technology and Dr Marcia Wyatt – amounts to a stunning challenge to climate science orthodoxy.  Not only does it explain the unexpected pause, it suggests that the scientific majority – whose views are represented by the UN Intergovernmental Panel on Climate Change (IPCC) – have underestimated the role of natural cycles and exaggerated that of greenhouse gases. Read the rest at the Daily Mail.",1
" From the SI Weather There have been many forecasts in the news in recent years predicting more and more extreme weather-related events in the US, but for 2013 that prediction has been way off the mark. Whether you’re talking about tornadoes, wildfires, extreme heat or hurricanes, the good news is that weather-related disasters in the US are all way down this year compared to recent years and, in some cases, down to historically low levels. In addition to wildfires, extreme heat is also way down across the US this year. In fact, the number of 100 degree days across the country during 2013 is not only down for this year, but it is perhaps going to turn out to be the lowest in about 100 years of records. Read the rest and see the charts at the SI Weather.",1
" By Valerie Volcovici and Lawrence Hurley The U.S. Supreme Court on Tuesday dealt a blow to the Obama administration when it agreed to hear a challenge to part of the U.S. Environmental Protection Agency’s first wave of regulations aimed at tackling climate change, thus setting up one of its biggest environmental cases in years. But judges left intact the agency’s clean-car standards and its authority to regulate carbon emissions in agreeing to consider a single question of the many presented by nine different petitioners – a move hailed as a win by green groups. The question the court will consider concerns whether the EPA correctly determined that its own decision to regulate greenhouse gas (GHG) emissions from motor vehicles automatically gave it the authority to regulate emissions from stationary sources like power plants and oil refineries. Read the rest at Reuters.",1
 Sir Bob Geldof has declared we ALL have less than 17 years to live By Greg Heffer –,1
" The United Nations’ International Panel on Climate Change has released a “final draft” of their 5th Assessment Report on the “threat” of climate change. Additional connected documents include a “fact sheet,” a new Summary for policy Makers and a short 2-pager that answers questions about the report. See ClimateChange2013.org for more.    ",1
" Via Weasel Zippers – “Yeah. This is a thing. I swear,” opines Weasel Zippers. Climate Week NYC, marking its 5th anniversary in 2013, is the global summit that has become a key event on the international climate change calendar; it is a meeting point for leading governments, investors, businesses, innovators and opinion formers. It was created and is hosted by The Climate Group. Read the rest at Weasel Zippers.",1
" Gore calls on his climate faithful to treat global warming skeptics like racists and homophobes By Ben Geman Former vice president Al Gore on Monday called for making climate change “denial” a taboo in society. “Within the market system we have to put a price on carbon, and within the political system, we have to put a price on denial,” Gore said at the Social Good Summit New York City. “It is simply not acceptable for major companies to mimic the unethical strategy of the tobacco companies in presenting blatantly false information in order to protect a business model,” Gore added, alleging that’s what some oil and coal companies are doing. “There needs to be a political price for denial.” Read the rest at the Hill The all-too familiar pattern of the radical left. When losing an argument on merits and facts, demonize your opponent – usually as a racist.",1
" By: Tamara Cohen  Scientists working on the most authoritative  study on climate change were urged to cover up the fact that the world’s  temperature hasn’t risen for the last 15 years, it is claimed. Published next week, it is expected to  address the fact that 1998 was the hottest year on record and world temperatures  have not yet exceeded it, which scientists have so far struggled to  explain. Read the rest at: Daily Mail Online  ",1
" By: James Taylor. Global warming typically ranks dead last when the Pew Research Center asks voters to list the “top priorities for the president and Congress” each year. Yet the New York Times and other major media strain to keep the global warming movement alive by carefully ignoring global warming “skeptics,” and giving undeserved coverage to a small minority of liberal Republicans who call for carbon dioxide restrictions. An April 2013 Gallup poll found only 34 percent of Americans believe global warming will pose a serious threat in their lifetimes. An April 2013 Rasmussen poll found Americans by a two-to-one margin believe finding new energy sources is more important than fighting global warming. Earlier this month, a Rasmussen poll found Americans by a nearly three-to-one margin say creating jobs is more important than addressing global warming. Nevertheless, the New York Times on August 1 found space on its op-ed page for an essay written by four former Republican EPA administrators calling for even more stringent – and costly – carbon dioxide restrictions than those proposed by President Barack Obama earlier this summer.  These elderly statesmen (average age 72.5) were out of step with their party when they served in office, and are definitely out in the cold today. Read the rest at Forbes",1
" “The Ocean ate my Global Temperatures” By Larry Bell Bummer! Now, just before members of the U.N.’s Church of the Burning Planet are scheduled to finalize their latest hellfire and brimstone sermon, a chilling development has occurred. A flood of blasphemous reports circulated among ranks of former faithful parishioners are challenging human-caused climate crisis theology. On September 23 through 26, representatives of the world’s Environment Ministries will meet in Stockholm to agree on the final draft of a key portion of the latest Intergovernmental Panel on Climate Change (IPCC) Summary for Policymakers gospel which is expected, once again, to keep the political climate cauldron steaming. This Fifth Assessment Report (AR5) is intended to be used by international ministers working to devise a new global treaty by 2015 to curb “climate change”. That goal is certainly no trifle, given that dramatic climate changes have been occurring over many millions of years, although lately…not so much. Read the rest at Forbes.",1
" By Michael Bastasch Throughout history, governments have twisted science to suit a political agenda. Global warming is no different, according to Dr. Richard Lindzen of the Massachusetts Institute of Technology. “Global climate alarmism has been costly to society, and it has the potential to be vastly more costly. It has also been damaging to science, as scientists adjust both data and even theory to accommodate politically correct positions,” writes Lindzen in the fall 2013 issue of the Journal of American Physicians and Surgeons. According to Lindzen, scientists make essentially “meaningless” claims about certain phenomenon. Activists for certain causes take up claims made by scientists and politicians respond to the alarmism spread by activists by doling out more research funding. — creating an “Iron Triangle” of poor incentives. Read the rest at Daily Caller.",1
" By Paul Chesser In a sign her troubles have undergone a significant expansion, the Washington Free Beacon reported last week that former EPA Administrator Lisa Jackson has hired a lawyer as new details of her use of private email accounts to conduct official government business were revealed. The agency and its previous head have still breathed easy despite months of inquiries and Freedom of Information Act requests from Chris Horner of the Competitive Enterprise Institute and American Tradition Institute. Jackson and enviro-crats have been shielded by colleagues’ efforts to block access to records, delay their delivery, or conceal damning information with redactions. Nevertheless the indefatigable Horner has continued to pepper the agency with new requests from new angles almost every time he discovers a new hint of malfeasance revealed from previous requests. Read the rest at National Legal and Policy Center",1
" Not a single person showed up at the Georgetown waterfront Tuesday for a climate change agenda event put on by Organizing for Action, the shadowy nonprofit advocacy group born out of President Obama’s 2012 campaign, the NRCC wrote in its blog. Read the rest at Washington Free Beacon.",1
